,accuracy100,accuracy100,energy100,energy100,gc_score,gc_score,above90,above90,energy90,energy90,gc_score90,gc_score90
,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean
model,,,,,,,,,,,,
eterna,3.637606050382282,29.333333333333332,1.3100433037796073,-33.223333333333336,0.2960256145073331,57.61333333333332,2.3556268333031394,32.666666666666664,1.4273202739555142,-28.316666666666666,0.9191357486489361,44.67333333333334
kauf_train,0.653333333333334,47.666666666666664,2.0089229795534154,-55.50666666666667,0.2737770707061595,51.666666666666664,0.6533333333333334,14.333333333333334,5.9401043672088205,-55.31,1.1370440351093622,51.44333333333333
kauf_valid,1.3066666666666644,66.66666666666667,0.6730284722390586,-55.57333333333333,0.2815404293051613,51.949999999999996,1.3066666666666669,15.333333333333334,3.9980530350548222,-59.166666666666664,0.568850396267188,53.69
modena,1.1316065276116667,13.0,0.9235600973046254,-51.44,1.2843775630415086,48.876666666666665,1.1316065276116667,6.0,2.70037770526849,-45.00666666666667,3.0468667738806334,44.55666666666667
runge_valid,2.35562683330314,12.333333333333334,6.5491672793824165,-71.25,1.3345922589981518,61.52666666666667,2.3556268333031403,25.666666666666668,3.0352660099423034,-65.78666666666666,0.5606117769405542,59.43666666666667
